prestito_id,codice_pratica,cliente_id,tipo_prestito,importo_erogato,importo_residuo,tasso_interesse,durata_mesi,rata_mensile,data_erogazione,data_scadenza,prossima_scadenza_rata,finalita,garanzie,stato_prestito,classificazione,giorni_ritardo,filiale_id,created_at,updated_at
14374,PR202600014374,34189,Personale,22777.87,0.0,7.21,54,495.22,2021-06-21,2025-11-27,,Liquidità,,Estinto,Performing,0,22,2026-01-26 23:14:58.442573,2026-01-26 23:14:58.442574
14375,PR202600014375,11419,Personale,25645.15,0.0,6.73,38,751.18,2016-04-22,2019-06-06,2019-07-06,Ristrutturazione casa,,In corso,Past due,44,6,2026-01-26 23:14:58.444746,2026-01-26 23:14:58.444747
14376,PR202600014376,34772,Personale,29841.18,0.0,5.45,44,749.75,2015-07-20,2019-03-01,,Spese mediche,,Estinto,Performing,0,25,2026-01-26 23:14:58.446945,2026-01-26 23:14:58.446945
14377,PR202600014377,43799,Personale,18267.69,0.0,7.77,48,443.97,2021-05-29,2025-05-08,,Liquidità,,Estinto,Performing,0,12,2026-01-26 23:14:58.449375,2026-01-26 23:14:58.449376
14378,PR202600014378,2756,Personale,7346.98,3407.3,4.41,69,120.76,2022-12-18,2028-08-18,2026-01-31,Spese mediche,,In corso,Performing,0,28,2026-01-26 23:14:58.452206,2026-01-26 23:14:58.452206
14379,PR202600014379,40270,Mutuo,113867.73,102767.42,7.32,318,811.9,2023-06-27,2049-08-09,2026-02-11,Acquisto prima casa,Ipoteca di primo grado,In corso,Performing,0,30,2026-01-26 23:14:58.454586,2026-01-26 23:14:58.454587
14380,PR202600014380,21898,Mutuo,245126.75,180815.93,8.26,263,2019.58,2020-05-17,2041-12-23,2026-02-15,Acquisto prima casa,Ipoteca di primo grado,In corso,Performing,0,9,2026-01-26 23:14:58.456874,2026-01-26 23:14:58.456874
14381,PR202600014381,6145,Personale,16162.81,0.0,7.59,70,286.52,2018-05-18,2024-02-16,,Spese mediche,,Estinto,Performing,0,31,2026-01-26 23:14:58.459148,2026-01-26 23:14:58.459148
14382,PR202600014382,28822,Personale,29353.35,0.0,7.67,34,963.25,2022-06-18,2025-04-03,,Ristrutturazione casa,,Estinto,Performing,0,17,2026-01-26 23:14:58.461289,2026-01-26 23:14:58.461290
14383,PR202600014383,11879,Auto,11457.28,0.0,7.34,44,297.77,2015-09-02,2019-04-14,,Acquisto auto nuova,Pegno auto,Estinto,Performing,0,4,2026-01-26 23:14:58.463401,2026-01-26 23:14:58.463402
14384,PR202600014384,49103,Personale,13421.42,5176.83,4.64,70,219.21,2022-06-30,2028-03-30,2026-02-09,Liquidità,,In corso,Performing,0,19,2026-01-26 23:14:58.465679,2026-01-26 23:14:58.465679
14385,PR202600014385,14195,Personale,17358.57,11889.43,7.34,73,295.51,2024-02-24,2030-02-22,2026-02-13,Spese mediche,,In corso,Performing,0,25,2026-01-26 23:14:58.467886,2026-01-26 23:14:58.467886
14386,PR202600014386,11533,Auto,18015.69,0.0,4.99,45,439.83,2021-11-16,2025-07-28,2025-08-27,Acquisto auto nuova,Pegno auto,In corso,Past due,80,15,2026-01-26 23:14:58.470114,2026-01-26 23:14:58.470114
14387,PR202600014387,34387,Personale,20300.77,0.0,7.56,31,722.95,2020-03-27,2022-10-13,,Liquidità,,Estinto,Performing,0,25,2026-01-26 23:14:58.472681,2026-01-26 23:14:58.472682
14388,PR202600014388,46108,Personale,26734.75,0.0,4.93,78,401.31,2018-05-13,2024-10-08,,Liquidità,,Estinto,Performing,0,10,2026-01-26 23:14:58.475006,2026-01-26 23:14:58.475007
14389,PR202600014389,45994,Mutuo,279843.77,211437.52,9.37,135,3361.33,2023-04-14,2034-05-16,2026-01-28,Acquisto seconda casa,Ipoteca di primo grado,In corso,Past due,16,14,2026-01-26 23:14:58.477225,2026-01-26 23:14:58.477226
14390,PR202600014390,12155,Aziendale,131016.1,3388.35,8.97,116,1693.11,2016-10-12,2026-04-23,2026-02-22,Espansione,,In corso,Performing,0,11,2026-01-26 23:14:58.479532,2026-01-26 23:14:58.479533
14391,PR202600014391,12176,Personale,15639.9,10333.51,8.71,56,340.87,2024-06-29,2029-02-03,2026-02-19,Ristrutturazione casa,,In corso,Past due,28,30,2026-01-26 23:14:58.482084,2026-01-26 23:14:58.482085
14392,PR202600014392,4182,Mutuo,125673.83,93428.57,5.8,304,789.83,2019-08-02,2044-07-21,2026-01-27,Surroga mutuo,Ipoteca di primo grado,In corso,Performing,0,3,2026-01-26 23:14:58.484272,2026-01-26 23:14:58.484272
14393,PR202600014393,1621,Auto,35487.21,0.0,6.65,54,762.27,2019-10-27,2024-04-03,,Acquisto auto nuova,Pegno auto,Estinto,Performing,0,9,2026-01-26 23:14:58.486434,2026-01-26 23:14:58.486435
14394,PR202600014394,16976,Mutuo,149977.92,45724.98,5.42,164,1296.89,2016-09-05,2030-02-24,2026-02-15,Acquisto seconda casa,Ipoteca di primo grado,In corso,Performing,0,30,2026-01-26 23:14:58.490050,2026-01-26 23:14:58.490051
14395,PR202600014395,13545,Personale,29390.88,11148.26,5.93,58,584.01,2023-02-04,2027-11-10,2026-02-18,Spese mediche,,In corso,Performing,0,4,2026-01-26 23:14:58.493070,2026-01-26 23:14:58.493071
14396,PR202600014396,33907,Auto,38802.06,0.0,6.2,58,775.93,2017-07-15,2022-04-20,,Acquisto auto usata,Pegno auto,Sofferenza,NPL,162,3,2026-01-26 23:14:58.495456,2026-01-26 23:14:58.495457
14397,PR202600014397,29832,Mutuo,71453.24,52727.56,6.66,145,718.79,2022-11-14,2034-10-12,2026-01-27,Surroga mutuo,Ipoteca di primo grado,In corso,Past due,26,28,2026-01-26 23:14:58.497883,2026-01-26 23:14:58.497883
14398,PR202600014398,10314,Mutuo,287324.44,227094.92,8.13,291,2263.65,2021-01-12,2044-12-07,2026-02-15,Surroga mutuo,Ipoteca di primo grado,In corso,Performing,0,22,2026-01-26 23:14:58.500122,2026-01-26 23:14:58.500123
14399,PR202600014399,11797,Mutuo,221408.26,184062.29,7.53,332,1588.72,2021-06-01,2048-09-07,2026-02-05,Acquisto prima casa,Ipoteca di primo grado,In corso,Performing,0,25,2026-01-26 23:14:58.502325,2026-01-26 23:14:58.502325
14400,PR202600014400,31073,Mutuo,151154.0,127899.54,8.0,338,1127.14,2021-10-01,2049-07-06,2026-02-07,Acquisto prima casa,Ipoteca di primo grado,In corso,Performing,0,17,2026-01-26 23:14:58.504790,2026-01-26 23:14:58.504790
14401,PR202600014401,2449,Mutuo,199159.31,135510.46,8.29,291,1590.36,2018-05-23,2042-04-17,2026-02-10,Acquisto seconda casa,Ipoteca di primo grado,In corso,Past due,33,25,2026-01-26 23:14:58.507032,2026-01-26 23:14:58.507033
14402,PR202600014402,3978,Mutuo,193491.36,62781.77,9.43,188,1974.13,2015-08-19,2031-01-27,2026-02-22,Acquisto prima casa,Ipoteca di primo grado,In corso,Performing,0,21,2026-01-26 23:14:58.509480,2026-01-26 23:14:58.509481
14403,PR202600014403,26863,Mutuo,64578.66,21633.85,7.43,200,563.81,2015-02-12,2031-07-18,2026-02-14,Acquisto prima casa,Ipoteca di primo grado,In corso,Performing,0,14,2026-01-26 23:14:58.511583,2026-01-26 23:14:58.511584
14404,PR202600014404,34012,Auto,28314.27,5758.83,6.89,59,567.12,2022-03-03,2027-01-06,2026-02-10,Acquisto auto nuova,Pegno auto,In corso,Performing,0,1,2026-01-26 23:14:58.513871,2026-01-26 23:14:58.513872
14405,PR202600014405,2306,Mutuo,218936.65,151520.18,6.47,328,1425.1,2017-09-28,2044-09-06,2026-02-13,Surroga mutuo,Ipoteca di primo grado,In corso,Performing,0,31,2026-01-26 23:14:58.516253,2026-01-26 23:14:58.516254
14406,PR202600014406,48036,Personale,26379.79,0.0,8.99,75,461.07,2016-03-26,2022-05-24,,Ristrutturazione casa,,Estinto,Performing,0,23,2026-01-26 23:14:58.518539,2026-01-26 23:14:58.518540
14407,PR202600014407,21649,Aziendale,43759.66,21098.41,9.38,56,967.88,2023-09-05,2028-04-11,2026-02-21,Investimenti,,In corso,Performing,0,4,2026-01-26 23:14:58.520796,2026-01-26 23:14:58.520797
14408,PR202600014408,34606,Mutuo,105820.82,25968.3,6.87,163,1000.18,2015-12-05,2029-04-25,2026-02-10,Surroga mutuo,Ipoteca di primo grado,In corso,Performing,0,31,2026-01-26 23:14:58.523188,2026-01-26 23:14:58.523188
14409,PR202600014409,29658,Aziendale,65534.61,6721.5,6.33,117,752.12,2017-06-09,2027-01-18,2026-02-22,Investimenti,,In corso,Performing,0,30,2026-01-26 23:14:58.525349,2026-01-26 23:14:58.525350
14410,PR202600014410,46734,Auto,23493.53,8682.39,6.78,46,581.36,2023-09-01,2027-06-12,2026-02-17,Acquisto auto usata,Pegno auto,In corso,Performing,0,21,2026-01-26 23:14:58.527711,2026-01-26 23:14:58.527711
14411,PR202600014411,12041,Mutuo,292038.68,227237.2,9.27,338,2436.69,2019-11-16,2047-08-21,2026-02-12,Acquisto prima casa,Ipoteca di primo grado,In corso,Performing,0,10,2026-01-26 23:14:58.530074,2026-01-26 23:14:58.530075
14412,PR202600014412,44488,Mutuo,235323.73,153159.85,8.28,295,1869.95,2017-07-25,2041-10-17,2026-02-08,Acquisto seconda casa,Ipoteca di primo grado,In corso,Performing,0,7,2026-01-26 23:14:58.532316,2026-01-26 23:14:58.532317
14413,PR202600014413,9857,Personale,22874.38,10620.25,5.14,56,460.33,2023-08-03,2028-03-09,,Matrimonio,,Sofferenza,NPL,358,19,2026-01-26 23:14:58.534431,2026-01-26 23:14:58.534432
14414,PR202600014414,25270,Personale,25324.36,0.0,7.96,66,475.04,2020-07-13,2025-12-14,,Spese mediche,,Estinto,Performing,0,11,2026-01-26 23:14:58.536549,2026-01-26 23:14:58.536549
14415,PR202600014415,7874,Mutuo,82881.17,79113.84,7.54,352,585.52,2024-09-26,2053-08-25,2026-02-18,Surroga mutuo,Ipoteca di primo grado,In corso,Performing,0,2,2026-01-26 23:14:58.540056,2026-01-26 23:14:58.540057
14416,PR202600014416,33816,Aziendale,88476.29,0.0,9.41,37,2764.19,2015-02-21,2018-03-07,,Investimenti,,Estinto,Performing,0,22,2026-01-26 23:14:58.542480,2026-01-26 23:14:58.542480
14417,PR202600014417,32915,Mutuo,124528.71,77992.03,8.68,289,1028.77,2017-03-14,2040-12-08,2026-02-25,Surroga mutuo,Ipoteca di primo grado,In corso,Performing,0,11,2026-01-26 23:14:58.544891,2026-01-26 23:14:58.544892
14418,PR202600014418,28812,Auto,34766.68,0.0,8.1,80,563.81,2018-03-27,2024-10-21,2024-11-20,Acquisto auto usata,Pegno auto,In corso,Past due,90,23,2026-01-26 23:14:58.547274,2026-01-26 23:14:58.547275
14419,PR202600014419,15857,Auto,33299.44,17482.21,7.54,40,944.12,2024-06-10,2027-09-23,2026-01-31,Acquisto auto usata,Pegno auto,In corso,Performing,0,23,2026-01-26 23:14:58.549642,2026-01-26 23:14:58.549643
14420,PR202600014420,13624,Mutuo,163572.57,152449.64,6.39,250,1185.62,2024-08-09,2045-02-20,2026-01-31,Surroga mutuo,Ipoteca di primo grado,In corso,Performing,0,24,2026-01-26 23:14:58.551878,2026-01-26 23:14:58.551879
14421,PR202600014421,31234,Auto,16888.1,9128.7,8.13,37,517.55,2024-08-27,2027-09-11,2026-02-18,Acquisto auto usata,Pegno auto,In corso,Past due,32,15,2026-01-26 23:14:58.554603,2026-01-26 23:14:58.554604
14422,PR202600014422,49840,Mutuo,137717.42,91430.65,8.71,241,1211.37,2019-05-13,2039-02-27,2026-02-05,Acquisto seconda casa,Ipoteca di primo grado,In corso,Performing,0,27,2026-01-26 23:14:58.558483,2026-01-26 23:14:58.558484
14423,PR202600014423,10266,Personale,24848.28,801.56,6.52,62,473.14,2021-01-26,2026-03-01,2026-01-30,Spese mediche,,In corso,Performing,0,5,2026-01-26 23:14:58.561130,2026-01-26 23:14:58.561131
14424,PR202600014424,27751,Auto,37105.01,0.0,7.67,69,666.66,2017-07-10,2023-03-11,,Acquisto auto usata,Pegno auto,Estinto,Performing,0,11,2026-01-26 23:14:58.563302,2026-01-26 23:14:58.563302
14425,PR202600014425,18237,Personale,19775.7,0.0,9.18,48,493.81,2022-02-12,2026-01-22,,Matrimonio,,Estinto,Performing,0,11,2026-01-26 23:14:58.565559,2026-01-26 23:14:58.565560
14426,PR202600014426,43865,Personale,28008.88,14004.44,6.77,52,622.96,2023-11-19,2028-02-26,2026-02-06,Ristrutturazione casa,,In corso,Performing,0,3,2026-01-26 23:14:58.567725,2026-01-26 23:14:58.567726
14427,PR202600014427,37815,Personale,19825.42,0.0,7.06,29,745.63,2017-10-12,2020-02-29,,Spese mediche,,Sofferenza,NPL,152,27,2026-01-26 23:14:58.570015,2026-01-26 23:14:58.570016
14428,PR202600014428,44796,Auto,15013.54,6380.75,9.22,40,437.37,2024-03-04,2027-06-17,2026-02-22,Acquisto auto nuova,Pegno auto,In corso,Performing,0,14,2026-01-26 23:14:58.572475,2026-01-26 23:14:58.572475
14429,PR202600014429,42251,Mutuo,203402.92,161761.38,8.28,127,2409.89,2023-11-20,2034-04-26,2026-02-07,Surroga mutuo,Ipoteca di primo grado,In corso,Performing,0,18,2026-01-26 23:14:58.574624,2026-01-26 23:14:58.574625
14430,PR202600014430,29505,Auto,25782.92,0.0,8.98,39,764.65,2021-02-17,2024-05-02,,Acquisto auto nuova,Pegno auto,Estinto,Performing,0,29,2026-01-26 23:14:58.576959,2026-01-26 23:14:58.576960
14431,PR202600014431,35487,Mutuo,214472.27,156930.93,6.44,164,1970.23,2022-05-26,2035-11-14,2026-02-04,Surroga mutuo,Ipoteca di primo grado,In corso,Performing,0,13,2026-01-26 23:14:58.579225,2026-01-26 23:14:58.579226
14432,PR202600014432,42807,Auto,38616.15,7305.76,8.8,37,1195.54,2023-07-30,2026-08-13,2026-02-14,Acquisto auto nuova,Pegno auto,In corso,Performing,0,8,2026-01-26 23:14:58.581429,2026-01-26 23:14:58.581429
14433,PR202600014433,30775,Mutuo,258851.37,209072.26,7.34,234,2083.04,2022-05-05,2041-07-24,2026-02-13,Surroga mutuo,Ipoteca di primo grado,In corso,Performing,0,26,2026-01-26 23:14:58.583578,2026-01-26 23:14:58.583579
14434,PR202600014434,30563,Auto,18138.81,11627.44,8.03,39,529.93,2024-11-08,2028-01-22,2026-02-01,Acquisto auto usata,Pegno auto,In corso,Performing,0,26,2026-01-26 23:14:58.585965,2026-01-26 23:14:58.585965
14435,PR202600014435,35731,Mutuo,88817.28,56829.45,9.1,261,782.41,2018-05-01,2039-10-08,2026-02-18,Surroga mutuo,Ipoteca di primo grado,In corso,Past due,39,28,2026-01-26 23:14:58.588222,2026-01-26 23:14:58.588223
14436,PR202600014436,16398,Personale,20706.64,1811.83,6.26,80,317.25,2020-01-02,2026-07-29,2026-01-30,Spese mediche,,In corso,Performing,0,8,2026-01-26 23:14:58.590691,2026-01-26 23:14:58.590692
14437,PR202600014437,3128,Personale,6266.24,0.0,5.61,75,99.25,2016-03-09,2022-05-07,,Liquidità,,Estinto,Performing,0,11,2026-01-26 23:14:58.593061,2026-01-26 23:14:58.593061
14438,PR202600014438,35984,Mutuo,238216.51,0.0,6.36,123,2641.08,2015-01-10,2025-02-16,,Acquisto seconda casa,Ipoteca di primo grado,Estinto,Performing,0,2,2026-01-26 23:14:58.595259,2026-01-26 23:14:58.595260
14439,PR202600014439,5868,Personale,26379.7,0.0,8.55,62,527.86,2020-06-25,2025-07-29,,Spese mediche,,Sofferenza,NPL,343,23,2026-01-26 23:14:58.597520,2026-01-26 23:14:58.597521
14440,PR202600014440,38133,Personale,27538.34,21365.95,8.72,58,583.52,2024-12-25,2029-09-30,2026-02-18,Ristrutturazione casa,,In corso,Performing,0,5,2026-01-26 23:14:58.599879,2026-01-26 23:14:58.599880
14441,PR202600014441,15055,Personale,22654.06,16181.47,5.63,77,351.24,2024-03-09,2030-07-06,2026-01-28,Spese mediche,,In corso,Performing,0,10,2026-01-26 23:14:58.602006,2026-01-26 23:14:58.602006
14442,PR202600014442,41543,Auto,16949.5,11841.43,8.62,73,299.17,2024-03-31,2030-03-30,2026-02-19,Acquisto auto usata,Pegno auto,In corso,Performing,0,23,2026-01-26 23:14:58.604127,2026-01-26 23:14:58.604127
14443,PR202600014443,25786,Mutuo,62914.72,28219.1,5.12,136,610.79,2019-11-12,2031-01-13,2026-02-08,Surroga mutuo,Ipoteca di primo grado,In corso,Performing,0,20,2026-01-26 23:14:58.606634,2026-01-26 23:14:58.606635
14444,PR202600014444,2638,Personale,18581.7,0.0,5.77,33,610.26,2017-02-16,2019-11-03,,Ristrutturazione casa,,Estinto,Performing,0,19,2026-01-26 23:14:58.609185,2026-01-26 23:14:58.609187
14445,PR202600014445,30918,Personale,23807.25,12958.38,4.36,79,347.18,2023-01-13,2029-07-10,2026-01-27,Liquidità,,In corso,Performing,0,25,2026-01-26 23:14:58.611420,2026-01-26 23:14:58.611421
14446,PR202600014446,40640,Auto,14091.66,0.0,7.05,82,217.06,2016-01-14,2022-10-09,,Acquisto auto nuova,Pegno auto,Estinto,Performing,0,6,2026-01-26 23:14:58.613542,2026-01-26 23:14:58.613543
14447,PR202600014447,46804,Personale,9092.24,0.0,6.53,61,175.55,2017-05-23,2022-05-27,,Liquidità,,Estinto,Performing,0,32,2026-01-26 23:14:58.615844,2026-01-26 23:14:58.615845
14448,PR202600014448,33567,Mutuo,276041.11,161191.89,5.73,137,2750.2,2021-05-11,2032-08-11,2026-02-14,Acquisto seconda casa,Ipoteca di primo grado,In corso,Performing,0,10,2026-01-26 23:14:58.618037,2026-01-26 23:14:58.618038
14449,PR202600014449,8117,Mutuo,109789.69,12395.61,7.21,124,1258.13,2016-12-22,2027-02-28,2026-02-03,Acquisto seconda casa,Ipoteca di primo grado,In corso,Past due,47,19,2026-01-26 23:14:58.620330,2026-01-26 23:14:58.620330
14450,PR202600014450,22600,Auto,26361.94,19544.2,6.98,58,536.85,2024-10-06,2029-07-12,2026-01-29,Acquisto auto usata,Pegno auto,In corso,Past due,35,1,2026-01-26 23:14:58.622860,2026-01-26 23:14:58.622861
14451,PR202600014451,17631,Personale,9521.18,0.0,6.77,30,345.87,2015-04-04,2017-09-20,,Matrimonio,,Estinto,Performing,0,7,2026-01-26 23:14:58.625116,2026-01-26 23:14:58.625117
14452,PR202600014452,6406,Personale,16430.3,0.0,6.47,46,404.25,2017-04-15,2021-01-24,,Ristrutturazione casa,,Estinto,Performing,0,17,2026-01-26 23:14:58.627355,2026-01-26 23:14:58.627355
14453,PR202600014453,38523,Personale,10059.59,2164.72,3.12,79,141.02,2020-11-26,2027-05-24,2026-01-29,Matrimonio,,In corso,Performing,0,12,2026-01-26 23:14:58.629590,2026-01-26 23:14:58.629591
14454,PR202600014454,23009,Mutuo,150025.04,86621.6,5.24,168,1262.34,2020-03-01,2033-12-18,2026-01-29,Acquisto seconda casa,Ipoteca di primo grado,In corso,Performing,0,2,2026-01-26 23:14:58.631829,2026-01-26 23:14:58.631830
14455,PR202600014455,30884,Auto,13331.04,0.0,7.19,44,345.58,2016-09-20,2020-05-02,,Acquisto auto usata,Pegno auto,Estinto,Performing,0,18,2026-01-26 23:14:58.633949,2026-01-26 23:14:58.633950
14456,PR202600014456,24915,Mutuo,70335.06,55185.97,5.64,130,724.42,2023-09-16,2034-05-21,2026-02-02,Acquisto seconda casa,Ipoteca di primo grado,In corso,Performing,0,32,2026-01-26 23:14:58.636097,2026-01-26 23:14:58.636098
14457,PR202600014457,28222,Aziendale,52647.04,35844.79,8.43,94,767.13,2023-08-09,2031-04-29,2026-02-24,Capitale circolante,,In corso,Past due,87,14,2026-01-26 23:14:58.638544,2026-01-26 23:14:58.638544
14458,PR202600014458,49373,Personale,19057.54,4168.84,9.0,32,672.08,2023-12-27,2026-08-13,2026-02-14,Liquidità,,In corso,Performing,0,14,2026-01-26 23:14:58.641065,2026-01-26 23:14:58.641066
14459,PR202600014459,16601,Aziendale,107178.59,55919.26,5.3,115,1190.61,2021-07-12,2030-12-22,2026-02-16,Investimenti,,In corso,Past due,77,28,2026-01-26 23:14:58.643330,2026-01-26 23:14:58.643331
14460,PR202600014460,8360,Personale,12468.49,0.0,8.97,52,290.27,2018-08-27,2022-12-04,,Matrimonio,,Estinto,Performing,0,21,2026-01-26 23:14:58.645534,2026-01-26 23:14:58.645537
14461,PR202600014461,23038,Auto,37424.47,0.0,6.91,76,609.35,2019-07-16,2025-10-12,,Acquisto auto usata,Pegno auto,Estinto,Performing,0,9,2026-01-26 23:14:58.647758,2026-01-26 23:14:58.647758
14462,PR202600014462,34648,Mutuo,277626.43,108994.08,8.61,135,3217.29,2019-04-22,2030-05-24,2026-02-14,Acquisto prima casa,Ipoteca di primo grado,In corso,Performing,0,2,2026-01-26 23:14:58.649966,2026-01-26 23:14:58.649967
14463,PR202600014463,17758,Auto,17087.27,0.0,7.96,42,467.45,2018-11-29,2022-05-12,,Acquisto auto nuova,Pegno auto,Sofferenza,NPL,182,31,2026-01-26 23:14:58.652153,2026-01-26 23:14:58.652154
14464,PR202600014464,48259,Aziendale,70207.38,2553.0,7.13,110,871.11,2017-05-09,2026-05-22,,Investimenti,,Sofferenza,NPL,238,8,2026-01-26 23:14:58.654346,2026-01-26 23:14:58.654347
14465,PR202600014465,33226,Mutuo,116596.79,96823.07,9.3,171,1232.61,2023-09-06,2037-09-22,2026-02-22,Acquisto seconda casa,Ipoteca di primo grado,In corso,Performing,0,18,2026-01-26 23:14:58.656703,2026-01-26 23:14:58.656704
14466,PR202600014466,41402,Mutuo,261139.94,47640.39,7.37,148,2691.25,2016-02-17,2028-04-14,2026-02-24,Surroga mutuo,Ipoteca di primo grado,In corso,Performing,0,4,2026-01-26 23:14:58.658972,2026-01-26 23:14:58.658973
14467,PR202600014467,9592,Aziendale,87538.71,0.0,6.97,81,1358.02,2015-02-19,2021-10-15,,Investimenti,,Sofferenza,NPL,179,24,2026-01-26 23:14:58.661151,2026-01-26 23:14:58.661152
14468,PR202600014468,12727,Mutuo,275113.31,34659.94,3.31,127,2571.27,2016-11-26,2027-05-03,2026-02-07,Surroga mutuo,Ipoteca di primo grado,In corso,Performing,0,7,2026-01-26 23:14:58.663555,2026-01-26 23:14:58.663555
14469,PR202600014469,6186,Aziendale,142857.2,0.0,8.09,62,2826.99,2015-08-27,2020-09-29,,Investimenti,,Estinto,Performing,0,24,2026-01-26 23:14:58.665735,2026-01-26 23:14:58.665735
14470,PR202600014470,31652,Personale,14070.46,0.0,7.83,81,224.19,2016-03-11,2022-11-05,,Ristrutturazione casa,,Estinto,Performing,0,24,2026-01-26 23:14:58.667944,2026-01-26 23:14:58.667944
14471,PR202600014471,16993,Mutuo,78236.47,4312.25,6.47,127,852.52,2016-03-10,2026-08-15,2026-02-16,Surroga mutuo,Ipoteca di primo grado,In corso,Performing,0,23,2026-01-26 23:14:58.670224,2026-01-26 23:14:58.670224
14472,PR202600014472,5699,Aziendale,66599.43,15323.76,8.4,113,854.81,2018-11-12,2028-02-23,2026-02-03,Investimenti,,In corso,Performing,0,1,2026-01-26 23:14:58.672502,2026-01-26 23:14:58.672503
14473,PR202600014473,18229,Mutuo,287193.99,239542.97,8.65,223,2592.99,2022-12-22,2041-04-16,2026-02-04,Surroga mutuo,Ipoteca di primo grado,In corso,Performing,0,18,2026-01-26 23:14:58.674874,2026-01-26 23:14:58.674874
14474,PR202600014474,33157,Mutuo,96887.48,67604.32,6.53,268,687.81,2019-05-25,2041-05-29,2026-02-17,Acquisto seconda casa,Ipoteca di primo grado,In corso,Performing,0,4,2026-01-26 23:14:58.677160,2026-01-26 23:14:58.677161
14475,PR202600014475,32621,Personale,18963.69,0.0,8.3,51,442.52,2018-03-01,2022-05-09,,Spese mediche,,Estinto,Performing,0,29,2026-01-26 23:14:58.679405,2026-01-26 23:14:58.679405
14476,PR202600014476,47572,Mutuo,166529.84,105669.54,4.71,249,1048.93,2018-07-21,2039-01-02,,Surroga mutuo,Ipoteca di primo grado,Sofferenza,NPL,204,27,2026-01-26 23:14:58.681636,2026-01-26 23:14:58.681637
